order_id,comp_code,subject_id,package_code,status,created_at,submitted_at,completed_at,cancelled_at,reopened_count,sla_target_hours,tat_hours,tat_bucket,dmr_flag,mr_flag,adjudication_result,created_by_email,channel,list_price,discount_pct,net_amount,invoice_ref,search_text
2036,C006,2131,C006-PKG-2,IN_PROGRESS,2025-07-01 08:09:03.531315+05:30,2025-07-01 08:09:03.531315+05:30,,,1,48,,,f,f,,kellyjennifer@hotmail.com,BULK,4925.33,15.00,4186.53,,
2037,C006,2298,C006-PKG-2,COMPLETED,2025-07-02 10:20:03.531315+05:30,2025-07-02 15:20:03.531315+05:30,2025-07-05 00:20:03.531315+05:30,,0,36,57,48–72h,f,f,,heathercooper@yahoo.com,API,4925.33,0.00,4925.33,,
2042,C006,2356,C006-PKG-1,COMPLETED,2025-07-04 09:48:03.531315+05:30,2025-07-04 09:48:03.531315+05:30,2025-07-06 01:48:03.531315+05:30,,0,72,40,24–48h,f,f,,davisbeth@yahoo.com,API,2228.78,10.00,2005.90,,
2043,C006,2310,C006-PKG-4,IN_PROGRESS,2025-07-04 19:03:03.531315+05:30,2025-07-04 21:03:03.531315+05:30,,,0,72,,,f,f,,morrisgrant@hotmail.com,PORTAL,798.71,5.00,758.77,,
2044,C006,2327,C006-PKG-1,COMPLETED,2025-07-05 06:14:03.531315+05:30,2025-07-05 13:14:03.531315+05:30,2025-07-07 10:14:03.531315+05:30,,0,36,45,24–48h,f,f,,,API,2228.78,0.00,2228.78,,
2045,C006,2370,C006-PKG-2,COMPLETED,2025-07-05 04:43:03.531315+05:30,2025-07-05 10:43:03.531315+05:30,2025-07-05 22:43:03.531315+05:30,,1,24,12,<=24h,f,f,,,PORTAL,4925.33,10.00,4432.80,,
2046,C006,2014,C006-PKG-3,COMPLETED,2025-07-05 16:06:03.531315+05:30,2025-07-05 21:06:03.531315+05:30,2025-07-06 19:06:03.531315+05:30,,1,48,22,<=24h,f,f,,kathrynwells@hotmail.com,PORTAL,4385.14,0.00,4385.14,,
2047,C006,2100,C006-PKG-2,COMPLETED,2025-07-06 15:02:03.531315+05:30,2025-07-06 22:02:03.531315+05:30,2025-07-07 05:02:03.531315+05:30,,0,24,7,<=24h,f,f,,derrickarias@yahoo.com,BULK,4925.33,0.00,4925.33,,
2048,C006,2315,C006-PKG-2,IN_PROGRESS,2025-07-06 21:11:03.531315+05:30,2025-07-07 02:11:03.531315+05:30,,,0,48,,,f,f,,josephrichardson@yahoo.com,BULK,4925.33,0.00,4925.33,,
2049,C006,2393,C006-PKG-3,COMPLETED,2025-07-08 11:36:03.531315+05:30,2025-07-08 11:36:03.531315+05:30,2025-07-09 21:36:03.531315+05:30,,0,48,34,24–48h,t,f,REVIEW,charlesbrown@hotmail.com,BULK,4385.14,0.00,4385.14,,
2050,C006,2017,C006-PKG-2,COMPLETED,2025-07-08 03:31:03.531315+05:30,2025-07-08 05:31:03.531315+05:30,2025-07-08 15:31:03.531315+05:30,,0,24,10,<=24h,f,f,,steven35@gmail.com,API,4925.33,15.00,4186.53,,
2051,C006,2355,C006-PKG-3,IN_PROGRESS,2025-07-08 18:00:03.531315+05:30,2025-07-08 18:00:03.531315+05:30,,,1,48,,,f,f,,christiansuarez@hotmail.com,PORTAL,4385.14,15.00,3727.37,,
2052,C006,2219,C006-PKG-1,IN_PROGRESS,2025-07-09 14:27:03.531315+05:30,2025-07-09 22:27:03.531315+05:30,,,0,72,,,f,f,,omyers@yahoo.com,API,2228.78,10.00,2005.90,,
2053,C006,2091,C006-PKG-1,COMPLETED,2025-07-08 22:26:03.531315+05:30,2025-07-09 05:26:03.531315+05:30,2025-07-11 21:26:03.531315+05:30,,0,48,64,48–72h,f,f,,darrellgregory@gmail.com,PORTAL,2228.78,5.00,2117.34,,
2054,C006,2185,C006-PKG-4,IN_PROGRESS,2025-07-09 10:00:03.531315+05:30,2025-07-09 14:00:03.531315+05:30,,,0,24,,,f,f,,leah54@gmail.com,API,798.71,0.00,798.71,,
2055,C006,2240,C006-PKG-4,PENDING,2025-07-10 10:43:03.531315+05:30,2025-07-10 11:43:03.531315+05:30,,,1,48,,,f,f,,tcarlson@hotmail.com,PORTAL,798.71,15.00,678.90,,
2056,C006,2166,C006-PKG-2,COMPLETED,2025-07-10 10:43:03.531315+05:30,2025-07-10 18:43:03.531315+05:30,2025-07-12 05:43:03.531315+05:30,,0,24,35,24–48h,f,f,,basskelli@yahoo.com,PORTAL,4925.33,0.00,4925.33,,
2057,C006,2220,C006-PKG-1,DRAFT,2025-07-10 05:50:03.531315+05:30,,,,1,24,,,f,f,,jwillis@gmail.com,PORTAL,2228.78,5.00,2117.34,,
2059,C006,2185,C006-PKG-1,COMPLETED,2025-07-11 03:16:03.531315+05:30,2025-07-11 07:16:03.531315+05:30,2025-07-11 23:16:03.531315+05:30,,0,48,16,<=24h,f,f,,jenniferhayes@gmail.com,API,2228.78,10.00,2005.90,,
2060,C006,2207,C006-PKG-1,COMPLETED,2025-07-10 21:02:03.531315+05:30,2025-07-11 05:02:03.531315+05:30,2025-07-11 13:02:03.531315+05:30,,1,48,8,<=24h,f,f,,scottcorey@gmail.com,PORTAL,2228.78,10.00,2005.90,,
2061,C006,2089,C006-PKG-3,IN_PROGRESS,2025-07-11 19:30:03.531315+05:30,2025-07-11 21:30:03.531315+05:30,,,0,48,,,f,f,,catherinehamilton@gmail.com,PORTAL,4385.14,10.00,3946.63,,
2062,C006,2248,C006-PKG-1,COMPLETED,2025-07-13 10:36:03.531315+05:30,2025-07-13 11:36:03.531315+05:30,2025-07-16 06:36:03.531315+05:30,,0,72,67,48–72h,f,f,,richardward@yahoo.com,BULK,2228.78,0.00,2228.78,,
2063,C006,2072,C006-PKG-2,COMPLETED,2025-07-14 12:57:03.531315+05:30,2025-07-14 12:57:03.531315+05:30,2025-07-18 22:57:03.531315+05:30,,1,72,106,>72h,f,f,,lisa19@gmail.com,API,4925.33,15.00,4186.53,,
2064,C006,2324,C006-PKG-1,IN_PROGRESS,2025-07-14 23:04:03.531315+05:30,2025-07-15 03:04:03.531315+05:30,,,1,24,,,f,f,,colejonathan@yahoo.com,BULK,2228.78,15.00,1894.46,,
2065,C006,2284,C006-PKG-4,DRAFT,2025-07-15 14:48:03.531315+05:30,,,,1,36,,,f,f,,mary20@gmail.com,BULK,798.71,5.00,758.77,,
2066,C006,2282,C006-PKG-4,REOPENED,2025-07-16 13:06:03.531315+05:30,2025-07-16 17:06:03.531315+05:30,,,0,36,,,f,f,,rodriguezandre@gmail.com,PORTAL,798.71,10.00,718.84,,
2067,C006,2150,C006-PKG-1,PENDING,2025-07-16 16:06:03.531315+05:30,2025-07-16 18:06:03.531315+05:30,,,0,48,,,f,f,,heatherstuart@gmail.com,BULK,2228.78,5.00,2117.34,,
2068,C006,2084,C006-PKG-2,COMPLETED,2025-07-16 13:37:03.531315+05:30,2025-07-16 17:37:03.531315+05:30,2025-07-18 19:37:03.531315+05:30,,0,36,50,48–72h,f,f,,,BULK,4925.33,0.00,4925.33,,
2071,C006,2046,C006-PKG-1,COMPLETED,2025-07-17 04:37:03.531315+05:30,2025-07-17 05:37:03.531315+05:30,2025-07-18 00:37:03.531315+05:30,,0,36,19,<=24h,f,f,,emily03@hotmail.com,BULK,2228.78,10.00,2005.90,,
2072,C006,2080,C006-PKG-3,DRAFT,2025-07-18 04:47:03.531315+05:30,,,,0,36,,,f,f,,nbailey@hotmail.com,PORTAL,4385.14,5.00,4165.88,,
2073,C006,2341,C006-PKG-1,COMPLETED,2025-07-19 07:11:03.531315+05:30,2025-07-19 08:11:03.531315+05:30,2025-07-20 03:11:03.531315+05:30,,1,24,19,<=24h,f,f,,megan44@gmail.com,PORTAL,2228.78,5.00,2117.34,,
2074,C006,2338,C006-PKG-4,COMPLETED,2025-07-18 22:38:03.531315+05:30,2025-07-18 22:38:03.531315+05:30,2025-07-19 22:38:03.531315+05:30,,1,36,24,<=24h,f,f,,nathan20@hotmail.com,PORTAL,798.71,10.00,718.84,,
2075,C006,2398,C006-PKG-1,COMPLETED,2025-07-20 17:25:03.531315+05:30,2025-07-20 23:25:03.531315+05:30,2025-07-21 08:25:03.531315+05:30,,0,24,9,<=24h,f,f,,,PORTAL,2228.78,0.00,2228.78,,
2077,C006,2309,C006-PKG-1,COMPLETED,2025-07-23 11:13:03.531315+05:30,2025-07-23 14:13:03.531315+05:30,2025-07-25 04:13:03.531315+05:30,,0,24,38,24–48h,f,f,,jpatterson@gmail.com,BULK,2228.78,15.00,1894.46,,
2078,C006,2074,C006-PKG-2,COMPLETED,2025-07-22 21:13:03.531315+05:30,2025-07-23 05:13:03.531315+05:30,2025-07-28 08:13:03.531315+05:30,,1,72,123,>72h,f,f,,david57@hotmail.com,PORTAL,4925.33,0.00,4925.33,,
2079,C006,2322,C006-PKG-4,COMPLETED,2025-07-24 16:40:03.531315+05:30,2025-07-24 18:40:03.531315+05:30,2025-07-28 19:40:03.531315+05:30,,0,72,97,>72h,f,f,,castillodebra@yahoo.com,PORTAL,798.71,0.00,798.71,,
2080,C006,2208,C006-PKG-2,COMPLETED,2025-07-23 21:20:03.531315+05:30,2025-07-24 01:20:03.531315+05:30,2025-07-24 16:20:03.531315+05:30,,0,72,15,<=24h,f,f,,ashley99@hotmail.com,API,4925.33,15.00,4186.53,,
2081,C006,2289,C006-PKG-1,PENDING,2025-07-24 19:42:03.531315+05:30,2025-07-25 02:42:03.531315+05:30,,,0,24,,,f,f,,mlowery@yahoo.com,BULK,2228.78,0.00,2228.78,,
2082,C006,2301,C006-PKG-4,DRAFT,2025-07-24 19:50:03.531315+05:30,,,,1,72,,,f,f,,vasquezkristina@yahoo.com,PORTAL,798.71,5.00,758.77,,
2085,C006,2144,C006-PKG-3,COMPLETED,2025-07-26 23:33:03.531315+05:30,2025-07-27 00:33:03.531315+05:30,2025-07-30 22:33:03.531315+05:30,,0,72,94,>72h,f,f,,epeterson@gmail.com,API,4385.14,10.00,3946.63,,
2134,C006,2281,C006-PKG-2,IN_PROGRESS,2025-08-21 10:34:03.531315+05:30,2025-08-21 15:34:03.531315+05:30,,,0,48,,,f,f,,jeffreygraves@yahoo.com,PORTAL,4925.33,15.00,4186.53,,
2086,C006,2080,C006-PKG-4,COMPLETED,2025-07-27 21:01:03.531315+05:30,2025-07-28 01:01:03.531315+05:30,2025-07-29 18:01:03.531315+05:30,,1,24,41,24–48h,f,f,,kristenmartinez@hotmail.com,API,798.71,0.00,798.71,,
2087,C006,2097,C006-PKG-4,COMPLETED,2025-07-29 14:26:03.531315+05:30,2025-07-29 21:26:03.531315+05:30,2025-07-30 23:26:03.531315+05:30,,0,72,26,24–48h,t,f,REVIEW,utorres@yahoo.com,PORTAL,798.71,5.00,758.77,,
2088,C006,2081,C006-PKG-4,COMPLETED,2025-07-29 08:33:03.531315+05:30,2025-07-29 09:33:03.531315+05:30,2025-07-31 23:33:03.531315+05:30,,1,72,62,48–72h,f,f,,douglassanchez@yahoo.com,BULK,798.71,0.00,798.71,,
2089,C006,2126,C006-PKG-3,IN_PROGRESS,2025-07-28 22:14:03.531315+05:30,2025-07-29 04:14:03.531315+05:30,,,0,48,,,f,f,,,BULK,4385.14,0.00,4385.14,,
2090,C006,2391,C006-PKG-1,COMPLETED,2025-07-29 22:43:03.531315+05:30,2025-07-30 01:43:03.531315+05:30,2025-08-01 00:43:03.531315+05:30,,0,48,47,24–48h,f,f,,regina20@yahoo.com,BULK,2228.78,5.00,2117.34,,
2091,C006,2006,C006-PKG-4,COMPLETED,2025-07-31 05:39:03.531315+05:30,2025-07-31 11:39:03.531315+05:30,2025-08-02 15:39:03.531315+05:30,,0,36,52,48–72h,f,f,,chad82@yahoo.com,PORTAL,798.71,5.00,758.77,,
2092,C006,2262,C006-PKG-4,COMPLETED,2025-07-30 19:44:03.531315+05:30,2025-07-30 19:44:03.531315+05:30,2025-07-31 04:44:03.531315+05:30,,0,24,9,<=24h,f,f,,lindabryant@gmail.com,API,798.71,0.00,798.71,,
2093,C006,2074,C006-PKG-3,DRAFT,2025-07-31 10:27:03.531315+05:30,,,,0,48,,,f,f,,,BULK,4385.14,15.00,3727.37,,
2094,C006,2181,C006-PKG-4,COMPLETED,2025-08-01 01:57:03.531315+05:30,2025-08-01 01:57:03.531315+05:30,2025-08-03 05:57:03.531315+05:30,,0,72,52,48–72h,f,f,,justin19@yahoo.com,API,798.71,5.00,758.77,,
2095,C006,2372,C006-PKG-2,COMPLETED,2025-07-31 20:54:03.531315+05:30,2025-08-01 01:54:03.531315+05:30,2025-08-02 06:54:03.531315+05:30,,0,24,29,24–48h,f,f,,cnorris@hotmail.com,BULK,4925.33,0.00,4925.33,,
2096,C006,2167,C006-PKG-4,COMPLETED,2025-08-02 17:16:03.531315+05:30,2025-08-03 00:16:03.531315+05:30,2025-08-06 14:16:03.531315+05:30,,0,72,86,>72h,f,f,,lawsondebbie@gmail.com,BULK,798.71,15.00,678.90,,
2097,C006,2128,C006-PKG-1,PENDING,2025-08-02 07:07:03.531315+05:30,2025-08-02 12:07:03.531315+05:30,,,0,24,,,f,f,,tammy06@hotmail.com,API,2228.78,5.00,2117.34,,
2098,C006,2200,C006-PKG-1,COMPLETED,2025-08-02 01:45:03.531315+05:30,2025-08-02 03:45:03.531315+05:30,2025-08-04 16:45:03.531315+05:30,,1,36,61,48–72h,f,f,,nashjames@hotmail.com,BULK,2228.78,10.00,2005.90,,
2099,C006,2117,C006-PKG-2,PENDING,2025-08-02 22:30:03.531315+05:30,2025-08-03 02:30:03.531315+05:30,,,0,24,,,f,f,,tjones@yahoo.com,PORTAL,4925.33,5.00,4679.06,,
2100,C006,2026,C006-PKG-1,COMPLETED,2025-08-04 09:09:03.531315+05:30,2025-08-04 13:09:03.531315+05:30,2025-08-04 21:09:03.531315+05:30,,0,24,8,<=24h,t,f,REVIEW,hunterkerr@hotmail.com,PORTAL,2228.78,5.00,2117.34,,
2101,C006,2336,C006-PKG-2,REOPENED,2025-08-05 08:55:03.531315+05:30,2025-08-05 12:55:03.531315+05:30,,,0,72,,,f,f,,ravenking@hotmail.com,PORTAL,4925.33,0.00,4925.33,,
2102,C006,2106,C006-PKG-2,PENDING,2025-08-05 17:32:03.531315+05:30,2025-08-05 22:32:03.531315+05:30,,,1,48,,,f,f,,sylviaboyd@gmail.com,BULK,4925.33,0.00,4925.33,,
2103,C006,2276,C006-PKG-3,IN_PROGRESS,2025-08-05 14:18:03.531315+05:30,2025-08-05 15:18:03.531315+05:30,,,1,24,,,f,f,,dperkins@gmail.com,BULK,4385.14,5.00,4165.88,,
2104,C006,2315,C006-PKG-4,COMPLETED,2025-08-06 09:02:03.531315+05:30,2025-08-06 10:02:03.531315+05:30,2025-08-11 01:02:03.531315+05:30,,1,72,111,>72h,f,f,,,BULK,798.71,0.00,798.71,,
2105,C006,2148,C006-PKG-4,COMPLETED,2025-08-07 15:12:03.531315+05:30,2025-08-07 16:12:03.531315+05:30,2025-08-09 05:12:03.531315+05:30,,0,24,37,24–48h,f,f,,dgomez@hotmail.com,BULK,798.71,0.00,798.71,,
2106,C006,2230,C006-PKG-1,COMPLETED,2025-08-07 09:24:03.531315+05:30,2025-08-07 17:24:03.531315+05:30,2025-08-10 04:24:03.531315+05:30,,0,36,59,48–72h,f,f,,newmanrobert@yahoo.com,PORTAL,2228.78,0.00,2228.78,,
2107,C006,2040,C006-PKG-2,PENDING,2025-08-07 14:58:03.531315+05:30,2025-08-07 19:58:03.531315+05:30,,,0,48,,,f,f,,mendeztina@yahoo.com,BULK,4925.33,15.00,4186.53,,
2108,C006,2045,C006-PKG-3,COMPLETED,2025-08-08 04:29:03.531315+05:30,2025-08-08 09:29:03.531315+05:30,2025-08-10 03:29:03.531315+05:30,,0,36,42,24–48h,f,f,,,PORTAL,4385.14,0.00,4385.14,,
2109,C006,2283,C006-PKG-1,COMPLETED,2025-08-08 14:37:03.531315+05:30,2025-08-08 17:37:03.531315+05:30,2025-08-10 00:37:03.531315+05:30,,1,72,31,24–48h,f,f,,josephtimothy@hotmail.com,BULK,2228.78,15.00,1894.46,,
2110,C006,2092,C006-PKG-1,COMPLETED,2025-08-09 13:59:03.531315+05:30,2025-08-09 20:59:03.531315+05:30,2025-08-10 10:59:03.531315+05:30,,0,36,14,<=24h,f,f,,,PORTAL,2228.78,10.00,2005.90,,
2111,C006,2178,C006-PKG-1,IN_PROGRESS,2025-08-09 09:08:03.531315+05:30,2025-08-09 13:08:03.531315+05:30,,,0,72,,,f,f,,,PORTAL,2228.78,0.00,2228.78,,
2112,C006,2154,C006-PKG-2,PENDING,2025-08-08 20:09:03.531315+05:30,2025-08-09 01:09:03.531315+05:30,,,1,48,,,f,f,,amandarodriguez@gmail.com,BULK,4925.33,0.00,4925.33,,
2113,C006,2250,C006-PKG-1,COMPLETED,2025-08-10 07:55:03.531315+05:30,2025-08-10 09:55:03.531315+05:30,2025-08-12 13:55:03.531315+05:30,,1,72,52,48–72h,f,f,,rhonda45@gmail.com,PORTAL,2228.78,5.00,2117.34,,
2114,C006,2054,C006-PKG-4,COMPLETED,2025-08-11 00:56:03.531315+05:30,2025-08-11 00:56:03.531315+05:30,2025-08-13 10:56:03.531315+05:30,,1,72,58,48–72h,f,f,,,API,798.71,5.00,758.77,,
2115,C006,2004,C006-PKG-4,DRAFT,2025-08-12 03:51:03.531315+05:30,,,,0,72,,,t,f,,yfox@gmail.com,PORTAL,798.71,0.00,798.71,,
2116,C006,2276,C006-PKG-2,COMPLETED,2025-08-11 22:39:03.531315+05:30,2025-08-12 02:39:03.531315+05:30,2025-08-14 13:39:03.531315+05:30,,1,36,59,48–72h,f,f,,caroline61@gmail.com,PORTAL,4925.33,15.00,4186.53,,
2117,C006,2319,C006-PKG-4,COMPLETED,2025-08-12 18:24:03.531315+05:30,2025-08-12 20:24:03.531315+05:30,2025-08-14 13:24:03.531315+05:30,,0,24,41,24–48h,f,f,,scottpaul@hotmail.com,API,798.71,5.00,758.77,,
2118,C006,2367,C006-PKG-1,IN_PROGRESS,2025-08-13 16:28:03.531315+05:30,2025-08-13 22:28:03.531315+05:30,,,0,72,,,f,f,,ryanhunt@yahoo.com,PORTAL,2228.78,5.00,2117.34,,
2119,C006,2400,C006-PKG-4,COMPLETED,2025-08-12 22:29:03.531315+05:30,2025-08-13 01:29:03.531315+05:30,2025-08-13 08:29:03.531315+05:30,,0,72,7,<=24h,f,f,,michael68@yahoo.com,BULK,798.71,0.00,798.71,,
2120,C006,2025,C006-PKG-2,COMPLETED,2025-08-12 23:54:03.531315+05:30,2025-08-12 23:54:03.531315+05:30,2025-08-13 20:54:03.531315+05:30,,0,24,21,<=24h,f,f,,stephen03@gmail.com,BULK,4925.33,0.00,4925.33,,
2121,C006,2005,C006-PKG-4,COMPLETED,2025-08-15 12:41:03.531315+05:30,2025-08-15 16:41:03.531315+05:30,2025-08-19 12:41:03.531315+05:30,,0,72,92,>72h,f,f,,erikabennett@yahoo.com,API,798.71,5.00,758.77,,
2122,C006,2167,C006-PKG-4,COMPLETED,2025-08-14 20:36:03.531315+05:30,2025-08-14 23:36:03.531315+05:30,2025-08-17 17:36:03.531315+05:30,,1,72,66,48–72h,f,f,,jmurphy@yahoo.com,API,798.71,10.00,718.84,,
2123,C006,2390,C006-PKG-1,COMPLETED,2025-08-16 18:19:03.531315+05:30,2025-08-16 23:19:03.531315+05:30,2025-08-18 01:19:03.531315+05:30,,0,72,26,24–48h,f,f,,megansavage@gmail.com,BULK,2228.78,5.00,2117.34,,
2124,C006,2335,C006-PKG-3,COMPLETED,2025-08-16 18:33:03.531315+05:30,2025-08-16 18:33:03.531315+05:30,2025-08-17 09:33:03.531315+05:30,,1,72,15,<=24h,f,f,,april97@yahoo.com,PORTAL,4385.14,5.00,4165.88,,
2125,C006,2361,C006-PKG-1,COMPLETED,2025-08-17 03:00:03.531315+05:30,2025-08-17 09:00:03.531315+05:30,2025-08-18 21:00:03.531315+05:30,,0,24,36,24–48h,f,f,,priceapril@yahoo.com,API,2228.78,0.00,2228.78,,
2126,C006,2008,C006-PKG-4,IN_PROGRESS,2025-08-17 18:58:03.531315+05:30,2025-08-18 01:58:03.531315+05:30,,,0,48,,,f,f,,jennifermaynard@hotmail.com,API,798.71,5.00,758.77,,
2127,C006,2019,C006-PKG-3,IN_PROGRESS,2025-08-18 02:04:03.531315+05:30,2025-08-18 06:04:03.531315+05:30,,,0,48,,,f,f,,kingrhonda@hotmail.com,API,4385.14,5.00,4165.88,,
2128,C006,2224,C006-PKG-3,COMPLETED,2025-08-19 06:44:03.531315+05:30,2025-08-19 10:44:03.531315+05:30,2025-08-21 15:44:03.531315+05:30,,0,72,53,48–72h,f,f,,,BULK,4385.14,15.00,3727.37,,
2129,C006,2282,C006-PKG-1,COMPLETED,2025-08-19 08:53:03.531315+05:30,2025-08-19 16:53:03.531315+05:30,2025-08-20 00:53:03.531315+05:30,,1,48,8,<=24h,f,f,,ntaylor@gmail.com,BULK,2228.78,15.00,1894.46,,
2130,C006,2207,C006-PKG-2,COMPLETED,2025-08-19 23:06:03.531315+05:30,2025-08-20 00:06:03.531315+05:30,2025-08-21 12:06:03.531315+05:30,,0,72,36,24–48h,t,f,REVIEW,cdorsey@yahoo.com,API,4925.33,15.00,4186.53,,
2131,C006,2004,C006-PKG-3,IN_PROGRESS,2025-08-20 00:47:03.531315+05:30,2025-08-20 00:47:03.531315+05:30,,,1,24,,,f,f,,katherine81@hotmail.com,BULK,4385.14,0.00,4385.14,,
2132,C006,2295,C006-PKG-3,COMPLETED,2025-08-20 21:37:03.531315+05:30,2025-08-20 23:37:03.531315+05:30,2025-08-23 05:37:03.531315+05:30,,0,72,54,48–72h,f,f,,dawnholmes@gmail.com,API,4385.14,10.00,3946.63,,
2133,C006,2221,C006-PKG-4,COMPLETED,2025-08-21 10:39:03.531315+05:30,2025-08-21 11:39:03.531315+05:30,2025-08-23 23:39:03.531315+05:30,,1,48,60,48–72h,f,f,,lauren70@yahoo.com,BULK,798.71,0.00,798.71,,
2137,C006,2231,C006-PKG-3,COMPLETED,2025-08-23 09:17:03.531315+05:30,2025-08-23 09:17:03.531315+05:30,2025-08-23 21:17:03.531315+05:30,,0,24,12,<=24h,f,f,,william74@hotmail.com,BULK,4385.14,5.00,4165.88,,
2138,C006,2011,C006-PKG-1,COMPLETED,2025-08-23 02:23:03.531315+05:30,2025-08-23 09:23:03.531315+05:30,2025-08-24 14:23:03.531315+05:30,,0,72,29,24–48h,f,f,,hartmanashley@gmail.com,BULK,2228.78,15.00,1894.46,,
2139,C006,2165,C006-PKG-4,COMPLETED,2025-08-23 12:49:03.531315+05:30,2025-08-23 15:49:03.531315+05:30,2025-08-24 08:49:03.531315+05:30,,1,72,17,<=24h,f,f,,cheryl77@gmail.com,BULK,798.71,0.00,798.71,,
2140,C006,2059,C006-PKG-2,COMPLETED,2025-08-24 18:39:03.531315+05:30,2025-08-24 23:39:03.531315+05:30,2025-08-29 15:39:03.531315+05:30,,1,72,112,>72h,f,f,,obrienkenneth@hotmail.com,BULK,4925.33,0.00,4925.33,,
2141,C006,2242,C006-PKG-4,IN_PROGRESS,2025-08-25 02:19:03.531315+05:30,2025-08-25 10:19:03.531315+05:30,,,0,48,,,f,f,,,PORTAL,798.71,5.00,758.77,,
2142,C006,2080,C006-PKG-4,COMPLETED,2025-08-26 15:29:03.531315+05:30,2025-08-26 18:29:03.531315+05:30,2025-08-28 22:29:03.531315+05:30,,0,72,52,48–72h,f,f,,berrymary@hotmail.com,BULK,798.71,0.00,798.71,,
2143,C006,2026,C006-PKG-2,COMPLETED,2025-08-26 02:55:03.531315+05:30,2025-08-26 06:55:03.531315+05:30,2025-08-29 11:55:03.531315+05:30,,1,48,77,>72h,f,f,,shannon78@yahoo.com,BULK,4925.33,0.00,4925.33,,
2144,C006,2004,C006-PKG-3,REOPENED,2025-08-26 07:54:03.531315+05:30,2025-08-26 15:54:03.531315+05:30,,,1,24,,,f,f,,sabrina98@yahoo.com,PORTAL,4385.14,0.00,4385.14,,
2145,C006,2102,C006-PKG-3,IN_PROGRESS,2025-08-26 03:00:03.531315+05:30,2025-08-26 08:00:03.531315+05:30,,,0,24,,,t,f,,elizabeth86@hotmail.com,PORTAL,4385.14,5.00,4165.88,,
2146,C006,2387,C006-PKG-2,COMPLETED,2025-08-27 05:57:03.531315+05:30,2025-08-27 10:57:03.531315+05:30,2025-08-28 07:57:03.531315+05:30,,0,72,21,<=24h,f,f,,jmullins@gmail.com,PORTAL,4925.33,5.00,4679.06,,
2147,C006,2349,C006-PKG-1,IN_PROGRESS,2025-08-27 09:49:03.531315+05:30,2025-08-27 15:49:03.531315+05:30,,,0,24,,,f,f,,michaeljones@yahoo.com,BULK,2228.78,10.00,2005.90,,
2148,C006,2126,C006-PKG-2,PENDING,2025-08-27 03:31:03.531315+05:30,2025-08-27 05:31:03.531315+05:30,,,0,36,,,f,f,,kennethpark@yahoo.com,BULK,4925.33,5.00,4679.06,,
2149,C006,2142,C006-PKG-2,COMPLETED,2025-08-28 02:11:03.531315+05:30,2025-08-28 02:11:03.531315+05:30,2025-08-29 07:11:03.531315+05:30,,0,36,29,24–48h,f,f,,lisacalderon@yahoo.com,API,4925.33,15.00,4186.53,,
2151,C006,2365,C006-PKG-3,DRAFT,2025-08-28 22:19:03.531315+05:30,,,,0,24,,,f,f,,,PORTAL,4385.14,10.00,3946.63,,
2152,C006,2358,C006-PKG-4,COMPLETED,2025-08-29 04:36:03.531315+05:30,2025-08-29 11:36:03.531315+05:30,2025-08-30 10:36:03.531315+05:30,,1,36,23,<=24h,f,f,,marquezleonard@yahoo.com,API,798.71,10.00,718.84,,
2153,C006,2023,C006-PKG-4,COMPLETED,2025-08-29 14:31:03.531315+05:30,2025-08-29 21:31:03.531315+05:30,2025-08-31 04:31:03.531315+05:30,,0,36,31,24–48h,f,f,,collinsdavid@yahoo.com,API,798.71,5.00,758.77,,
2154,C006,2212,C006-PKG-3,COMPLETED,2025-08-30 09:12:03.531315+05:30,2025-08-30 13:12:03.531315+05:30,2025-08-31 09:12:03.531315+05:30,,0,36,20,<=24h,f,f,,holderangela@gmail.com,PORTAL,4385.14,10.00,3946.63,,
2155,C006,2313,C006-PKG-2,IN_PROGRESS,2025-08-30 09:57:03.531315+05:30,2025-08-30 15:57:03.531315+05:30,,,0,24,,,f,f,,jenkinsjacqueline@gmail.com,API,4925.33,5.00,4679.06,,
2156,C006,2101,C006-PKG-4,IN_PROGRESS,2025-08-30 18:24:03.531315+05:30,2025-08-30 20:24:03.531315+05:30,,,0,24,,,f,f,,catherine60@gmail.com,BULK,798.71,5.00,758.77,,
2157,C006,2098,C006-PKG-4,COMPLETED,2025-08-31 12:28:03.531315+05:30,2025-08-31 12:28:03.531315+05:30,2025-09-05 15:28:03.531315+05:30,,0,72,123,>72h,f,f,,,API,798.71,5.00,758.77,,
2158,C006,2299,C006-PKG-1,COMPLETED,2025-09-01 08:38:03.531315+05:30,2025-09-01 08:38:03.531315+05:30,2025-09-03 01:38:03.531315+05:30,,1,24,41,24–48h,f,f,,anita76@yahoo.com,API,2228.78,0.00,2228.78,,
2159,C006,2250,C006-PKG-1,IN_PROGRESS,2025-09-02 04:11:03.531315+05:30,2025-09-02 06:11:03.531315+05:30,,,0,24,,,f,f,,jlawrence@yahoo.com,BULK,2228.78,0.00,2228.78,,
2160,C006,2015,C006-PKG-1,IN_PROGRESS,2025-09-02 14:32:03.531315+05:30,2025-09-02 17:32:03.531315+05:30,,,0,24,,,f,f,,williamsashley@gmail.com,API,2228.78,5.00,2117.34,,
2161,C006,2187,C006-PKG-4,IN_PROGRESS,2025-09-01 20:39:03.531315+05:30,2025-09-02 02:39:03.531315+05:30,,,0,72,,,f,f,,ewingnancy@hotmail.com,API,798.71,0.00,798.71,,
